044814104|004|1|1|1|||||||24082012|||30082012|||
044814113|004|1|1|1|||||||13072011|||16072011|||
044814279|004|1|1|1|||||||23052012|||25052012|||
044814297|004|1|1|1|||||||08072011|||13072011|||
044814311|004|1|1|1|||||||22052012|||24052012|||
044814498|004|1|1|1|||||||02122014|||05122014|||
044814629|004|1|1|1|||||||11122014|||13122014|||
044814873|004|1|1|1|||||||06092012|||08092012|||
044815040|004|1|1|1|||||||15072011|||21072011|||
044815087|004|1|1|1|||||||26032014|||29032014|||
044815248|004|1|1|1|||||||12032012|||17032012|||
044815277|004|1|1|1|||||||15072011|||20072011|||
044815308|004|1|1|1||||||||||21112013|||
044815443|004|1|1|1|||||||22052012|||24052012|||
044815666|004|1|1|1|||||||10112011|||17112011|||
044815884|004|1|1|1|||||||30062011|||02072011|||
044815906|004|1|1|1|||||||09122014|||12122014|||
044816047|004|1|1|1|||||||14112011|||16112011|||
044816337|004|1|1|1|||||||04102011|||12102011|||
044816419|004|1|1|1|||||||29062011|||06072011|||
044816604|004|1|1|1|||||||21062013|||25062013|||
044816740|004|1|1|1|||||||05122011|||10122011|||
044816828|004|1|1|1|||||||08122011|||08122011|||
044816914|004|1|1|1|||||||11052012|||16052012|||
044817015|004|1|1|1|||||||09052013|||15052013|||
044817098|004|1|1|1|||||||25072011|||30072011|||
044817279|004|1|1|1|||||||18072011|||20072011|||
044817301|004|1|1|1|||||||16082011|||18082011|||
044817307|004|1|1|1|||||||16032012|||21032012|||
044817466|004|1|1|1||||||||||27092012|||
044817660|004|1|1|1|||||||12072011|||15072011|||
044817683|004|1|1|1|||||||23082013|||28082013|||
044817687|004|1|1|1|||||||01082011|||08082011|||
044817713|004|1|1|1|||||||19112014|||21112014|||
044817724|004|1|1|1|||||||16072011|||20072011|||
044817802|004|1|1|1|||||||26072013|||31072013|||
044817974|004|1|1|1|||||||03122014|||09012015|||
044818036|004|1|1|1|||||||28072011|||11082011|||
044818338|004|1|1|1|||||||03112011|||05112011|||
044818450|004|1|1|1|||||||29062011|||01072011|||
044818594|004|1|1|1|||||||05072011|||21092011|||
044818796|004|1|1|1|||||||21072011|||22072011|||
044818981|004|1|1|1|||||||25102011|||27102011|||
044818990|004|1|1|1|||||||04032013|||08032013|||
044819156|004|1|1|1|||||||11052012|||19052012|||
044819462|004|1|1|1|||||||05082011|||10082011|||
044819585|004|1|1|1|||||||02072013|||05072013|||
044819726|004|1|1|1|||||||01072011|||06072011|||
044819733|004|1|1|1|||||||13092011|||20092011|||
044819767|004|1|1|1|||||||30122013|||03012014|||
044819786|004|1|1|1|||||||14102011|||18102011|||
044819955|004|1|1|1|||||||24102011|||26102011|||
044819988|004|1|1|1|||||||10082011|||16082011|||
044820061|004|1|1|1|||||||14112011|||16112011|||
044820424|004|1|1|1|||||||15092011|||23092011|||
044820436|004|1|1|1|||||||03112011|||05112011|||
044820464|004|1|1|1|||||||31122011|||05012012|||
044820528|004|1|1|1|||||||01072011|||05072011|||
044820531|004|1|1|1|||||||08072011|||11072011|||
044820581|004|1|1|1|||||||08112011|||14112011|||
044820771|004|1|1|1|||||||05102011|||07102011|||
044820837|004|1|1|1|||||||12062012|||
044820910|004|1|1|1|||||||01072011|||05072011|||
044820916|004|1|1|1|||||||26032014|||28032014|||
044821055|004|1|1|1|||||||26112013|||03122013|||
044821056|004|1|1|1|||||||10082014|||13082014|||
044821106|004|1|1|1|||||||15122011|||17122011|||
044821127|004|1|1|1|||||||03122014|||07122014|||
044821144|004|1|1|1|||||||09102014|||23102014|||
044821159|004|1|1|1|||||||01072011|||06072011|||
044821270|004|1|1|1|||||||19072011|||21072011|||
044821394|004|1|1|1|||||||26062013|||28062013|||
044821430|004|1|1|1|||||||19122011|||21122011|||
044821580|004|1|1|1|||||||18012012|||20012012|||
044821622|004|1|1|1|||||||01112011|||03112011|||
044821649|004|1|1|1|||||||25052012|||30052012|||
044821695|004|1|1|1|||||||09052013|||14052013|||
044821841|004|1|1|1|||||||30082012|||04092012|||
044821844|004|1|1|1|||||||05072011|||08072011|||
044821855|004|1|1|1|||||||06082011|||31082011|||
044821898|004|1|1|1|||||||30122014|||02012015|||
044822067|004|1|1|1|||||||30062011|||06072011|||
044822075|004|1|1|1|||||||05042012|||12042012|||
044822078|004|1|1|1|||||||17092011|||15102011|||
044822090|004|1|1|1||||||||||13072011|||
044822118|004|1|1|1||||||||||07032012|||
044822124|004|1|1|1|||||||26122014|||29122014|||
044822130|004|1|1|1|||||||30112014|||11012015|||
044822186|004|1|1|1|||||||09052012|||16052012|||
044822220|004|1|1|1|||||||11102011|||13102011|||
044822277|004|1|1|1|||||||13072011|||30072011|||
044822281|004|1|1|1|||||||29112011|||09122011|||
044822719|004|1|1|1|||||||05072011|||07072011|||
044822730|004|1|1|1|||||||25102011|||08112011|||
044822757|004|1|1|1|||||||14122011|||27012012|||
044822782|004|1|1|1|||||||07092011|||26092011|||
044822873|004|1|1|1|||||||27072011|||30072011|||
044822874|004|1|1|1|||||||09072011|||30072011|||
044822878|004|1|1|1|||||||27092011|||29092011|||
044822954|004|1|1|1|||||||09012012|||13012012|||
044822956|004|1|1|1|||||||05072011|||07072011|||
044822978|004|1|1|1|||||||21072011|||27072011|||
044822982|004|1|1|1|||||||13102011|||17102011|||
044822999|004|1|1|1|||||||29102011|||31102011|||
044823005|004|1|1|1|||||||08072011|||15072011|||
044823015|004|1|1|1|||||||18082011|||24082011|||
044823068|004|1|1|1|||||||31082012|||04092012|||
044823075|004|1|1|1|||||||21072011|||23072011|||
044823149|004|1|1|1|||||||26082011|||30082011|||
044823166|004|1|1|1|||||||28112011|||02122011|||
044823251|004|1|1|1|||||||11072011|||26072011|||
044823262|004|1|1|1|||||||01072011|||05072011|||
044823264|004|1|1|1|||||||12072011|||14072011|||
044823284|004|1|1|1|||||||24032012|||27032012|||
044823298|004|1|1|1|||||||04082011|||10082011|||
044823308|004|1|1|1|||||||30062011|||05072011|||
044823309|004|1|1|1|||||||16082011|||18082011|||
044823373|004|1|1|1|||||||01062012|||05062012|||
044823382|004|1|1|1|||||||06092012|||14092012|||
044823394|004|1|1|1|||||||23122014|||07012015|||
044823431|004|1|1|1|||||||14122011|||16122011|||
044823448|004|1|1|1|||||||31012012|||02022012|||
044823459|004|1|1|1|||||||14092011|||27092011|||
044823473|004|1|1|1||||||||||15072014|||
044823500|004|1|1|1|||||||14092011|||23112011|||
044823515|004|1|1|1|||||||23072011|||28072011|||
044823528|004|1|1|1|||||||17042015|||22042015|||
044823574|004|1|1|1|||||||30062011|||05072011|||
044823598|004|1|1|1|||||||07072011|||11072011|||
044823636|004|1|1|1|||||||27052014|||29052014|||
044823662|004|1|1|1|||||||22092011|||29092011|||
044823683|004|1|1|1|||||||21072011|||23072011|||
044823692|004|1|1|1|||||||24092011|||29092011|||
044823695|004|1|1|1|||||||04082011|||09082011|||
044823706|004|1|1|1|||||||17112014|||19112014|||
044823717|004|1|1|1|||||||10012014|||13012014|||
044823749|004|1|1|1|||||||02082014|||05082014|||
044823760|004|1|1|1|||||||16122011|||22122011|||
044823783|004|1|1|1|||||||05072011|||08072011|||
044823808|004|1|1|1|||||||01072011|||06072011|||
044823865|004|1|1|1|||||||12072011|||30082011|||
044823868|004|1|1|1|||||||06072011|||09072011|||
044823883|004|1|1|1|||||||07122011|||09122011|||
044823888|004|1|1|1||||||||||04082011|||
044823899|004|1|1|1|||||||21072011|||23072011|||
044823919|004|1|1|1|||||||09072011|||14072011|||
044823923|004|1|1|1|||||||11102011|||17102011|||
044823929|004|1|1|1|||||||19032012|||21032012|||
044823936|004|1|1|1|||||||10082014|||22082014|||
044823961|004|1|1|1|||||||04082011|||09082011|||
044823963|004|1|1|1|||||||26072011|||30072011|||
044823981|004|1|1|1|||||||24102011|||27102011|||
044823987|004|1|1|1||||||||||20072011|||
044823990|004|1|1|1|||||||30052012|||
044823994|004|1|1|1|||||||28062012|||03072012|||
044823998|004|1|1|1|||||||04082011|||09082011|||
044823999|004|1|1|1|||||||18022012|||21022012|||
044824001|004|1|1|1|||||||14012012|||17012012|||
044824002|004|1|1|1|||||||18012012|||20012012|||
044824003|004|1|1|1|||||||03082011|||08082011|||
044824017|004|1|1|1|||||||12082011|||16082011|||
044824033|004|1|1|1|||||||23092011|||27092011|||
044824037|004|1|1|1|||||||15082011|||18082011|||
044824042|004|1|1|1|||||||13082011|||03102011|||
044824049|004|1|1|1|||||||16092011|||27092011|||
044824081|004|1|1|1||||||||||08112011|||
044824090|004|1|1|1|||||||06102011|||10102011|||
044824093|004|1|1|1|||||||28062012|||
044824104|004|1|1|1|||||||19092011|||26092011|||
044824113|004|1|1|1|||||||26122014|||30122014|||
044824119|004|1|1|1||||||||||24102011|||
044824122|004|1|1|1|||||||14092011|||21092011|||
044824138|004|1|1|1|||||||05102011|||07102011|||
044824144|004|1|1|1|||||||13082012|||17082012|||
044824150|004|1|1|1|||||||24092011|||29092011|||
044824179|004|1|1|1|||||||13102011|||18102011|||
044824186|004|1|1|1|||||||02122011|||07122011|||
044824190|004|1|1|1|||||||01102011|||03102011|||
044824191|004|1|1|1|||||||01102011|||08102011|||
044824197|004|1|1|1|||||||14102011|||19102011|||
044824200|004|1|1|1|||||||06102011|||23012012|||
044824222|004|1|1|1|||||||31072012|||03082012|||
044824234|004|1|1|1|||||||14102011|||19102011|||
044824247|004|1|1|1|||||||04112011|||07112011|||
044824277|004|1|1|1|||||||14102011|||18102011|||
044824293|004|1|1|1|||||||03112011|||08112011|||
044824296|004|1|1|1|||||||25102011|||27102011|||
044824306|004|1|1|1|||||||25102011|||27102011|||
044824321|004|1|1|1|||||||09112011|||22112011|||
044824326|004|1|1|1|||||||29112011|||02122011|||
044824340|004|1|1|1|||||||08122011|||10122011|||
044824341|004|1|1|1|||||||01112011|||03112011|||
044824344|004|1|1|1|||||||06092012|||11092012|||
044824351|004|1|1|1|||||||03112011|||05112011|||
044824353|004|1|1|1|||||||01112011|||03112011|||
044824360|004|1|1|1|||||||05072014|||10072014|||
044824369|004|1|1|1|||||||01032012|||03032012|||
044824371|004|1|1|1|||||||18112011|||28112011|||
044824374|004|1|1|1|||||||06122011|||08122011|||
044824375|004|1|1|1|||||||01112011|||03112011|||
044824378|004|1|1|1|||||||07122011|||
044824379|004|1|1|1||||||||||21112011|||
044824400|004|1|1|1|||||||25012012|||01022012|||
044824401|004|1|1|1|||||||29122011|||31122011|||
044824421|004|1|1|1|||||||14112011|||18112011|||
044824423|004|1|1|1||||||||||08012015|||
044824442|004|1|1|1|||||||29082012|||04092012|||
044824444|004|1|1|1|||||||18012012|||20012012|||
044824485|004|1|1|1||||||||||12122011|||
044824492|004|1|1|1|||||||03012012|||09012012|||
044824501|004|1|1|1||||||||||19032012|||
044824514|004|1|1|1|||||||24022012|||28032012|||
044824517|004|1|1|1|||||||03012012|||06012012|||
044824519|004|1|1|1|||||||15022012|||20022012|||
044824521|004|1|1|1|||||||03022012|||08022012|||
044824526|004|1|1|1|||||||28122011|||31122011|||
044824549|004|1|1|1|||||||22122011|||27122011|||
044824552|004|1|1|1||||||||||09032012|||
044824564|004|1|1|1|||||||20122011|||23122011|||
044824565|004|1|1|1|||||||21022012|||23022012|||
044824567|004|1|1|1|||||||20122011|||27122011|||
044824578|004|1|1|1|||||||09012012|||14012012|||
044824580|004|1|1|1||||||||||14092012|||
044824584|004|1|1|1|||||||19012012|||21012012|||
044824630|004|1|1|1|||||||09122014|||04022015|||
044824632|004|1|1|1|||||||11062012|||30062012|||
044824643|004|1|1|1|||||||15022012|||17022012|||
044824648|004|1|1|1|||||||19122014|||
044824652|004|1|1|1|||||||16022012|||23022012|||
044824660|004|1|1|1|||||||11052013|||16052013|||
044824683|004|1|1|1|||||||03022012|||06022012|||
044824688|004|1|1|1|||||||23082012|||28082012|||
044824697|004|1|1|1|||||||21022012|||25022012|||
044824704|004|1|1|1|||||||31012012|||02022012|||
044824713|004|1|1|1|||||||08032012|||05042012|||
044824722|004|1|1|1|||||||03022012|||07022012|||
044824732|004|1|1|1|||||||11022012|||15022012|||
044824734|004|1|1|1||||||||||24042012|||
044824735|004|1|1|1|||||||07052012|||09052012|||
044824738|004|1|1|1|||||||06032012|||09032012|||
044824810|004|1|1|1|||||||24022012|||28022012|||
044824813|004|1|1|1|||||||07032012|||04042012|||
044824829|004|1|1|1|||||||02062012|||06062012|||
044824837|004|1|1|1|||||||02032012|||07032012|||
044824853|004|1|1|1|||||||07032012|||13032012|||
044824860|004|1|1|1|||||||08062012|||14062012|||
044824861|004|1|1|1|||||||20032012|||22032012|||
044824863|004|1|1|1|||||||06082012|||10082012|||
044824879|004|1|1|1||||||||||19032012|||
044824886|004|1|1|1|||||||23032012|||29032012|||
044824900|004|1|1|1|||||||13042012|||17042012|||
044824904|004|1|1|1|||||||21032012|||23032012|||
044824954|004|1|1|1|||||||29082012|||05092012|||
044824961|004|1|1|1|||||||22032012|||27032012|||
044825008|004|1|1|1|||||||26062013|||17072013|||
044825020|004|1|1|1|||||||24042012|||27042012|||
044825021|004|1|1|1|||||||19062012|||21062012|||
044825029|004|1|1|1|||||||27032012|||02042012|||
044825030|004|1|1|1|||||||27032012|||02042012|||
044825045|004|1|1|1|||||||11052013|||15052013|||
044825068|004|1|1|1|||||||09052012|||14052012|||
044825106|004|1|1|1|||||||13042012|||16042012|||
044825115|004|1|1|1|||||||26052012|||07062012|||
044825126|004|1|1|1||||||||||23082012|||
044825142|004|1|1|1|||||||18032013|||20032013|||
044825146|004|1|1|1|||||||04062013|||06062013|||
044825150|004|1|1|1|||||||09052012|||11052012|||
044825162|004|1|1|1|||||||14082012|||
044825164|004|1|1|1|||||||14102014|||17112014|||
044825168|004|1|1|1|||||||20072012|||23072012|||
044825180|004|1|1|1|||||||04012014|||09012014|||
044825213|004|1|1|1|||||||22052012|||15062012|||
044825221|004|1|1|1|||||||11052012|||14052012|||
044825226|004|1|1|1|||||||20072012|||24072012|||
044825238|004|1|1|1|||||||06082012|||10082012|||
044825251|004|1|1|1|||||||08052012|||10052012|||
044825257|004|1|1|1|||||||28112014|||02122014|||
044825260|004|1|1|1|||||||11062012|||16062012|||
044825305|004|1|1|1|||||||13082013|||16082013|||
044825309|004|1|1|1|||||||29052012|||01062012|||
044825316|004|1|1|1|||||||24052012|||31052012|||
044825350|004|1|1|1|||||||12032013|||14032013|||
044825352|004|1|1|1|||||||23052014|||30052014|||
044825382|004|1|1|1|||||||30052013|||06062013|||
044825388|004|1|1|1|||||||02102012|||04102012|||
044825409|004|1|1|1|||||||27092013|||30092013|||
044825413|004|1|1|1|||||||25102012|||27102012|||
044825427|004|1|1|1|||||||11082012|||15082012|||
044825430|004|1|1|1|||||||16082012|||18082012|||
044825471|004|1|1|1|||||||19062012|||23062012|||
044825495|004|1|1|1|||||||22082012|||01092012|||
044825499|004|1|1|1||||||||||19062012|||
044825500|004|1|1|1||||||||||19062012|||
044825501|004|1|1|1|||||||15062012|||18062012|||
044825527|004|1|1|1|||||||29062012|||14082012|||
044825534|004|1|1|1|||||||25062012|||02072012|||
044825546|004|1|1|1|||||||09082012|||11082012|||
044825555|004|1|1|1|||||||12072012|||
044825582|004|1|1|1|||||||12102012|||17102012|||
044825608|004|1|1|1|||||||31082012|||04092012|||
044825628|004|1|1|1|||||||18072012|||24072012|||
044825634|004|1|1|1|||||||19092012|||25092012|||
044825636|004|1|1|1|||||||30052013|||04062013|||
044825699|004|1|1|1|||||||01052013|||03052013|||
044825706|004|1|1|1|||||||04112014|||06112014|||
044825719|004|1|1|1|||||||06082012|||09082012|||
044825782|004|1|1|1|||||||05082013|||08082013|||
044825800|004|1|1|1|||||||17102012|||25102012|||
044825845|004|1|1|1|||||||06102012|||12102012|||
044825850|004|1|1|1|||||||12102012|||17102012|||
044825854|004|1|1|1|||||||06092012|||08092012|||
044825855|004|1|1|1|||||||15102012|||18102012|||
044825879|004|1|1|1|||||||20052013|||23052013|||
044825889|004|1|1|1|||||||18032013|||20032013|||
044825915|004|1|1|1|||||||23052013|||29052013|||
044825926|004|1|1|1|||||||28022013|||08032013|||
044825933|004|1|1|1|||||||15102012|||18102012|||
044825975|004|1|1|1|||||||03102012|||08102012|||
044826060|004|1|1|1|||||||24112014|||26112014|||
044826062|004|1|1|1|||||||10102014|||14102014|||
044826080|004|1|1|1|||||||12082014|||22082014|||
044826095|004|1|1|1|||||||01062013|||06062013|||
044826110|004|1|1|1|||||||20062013|||25062013|||
044826134|004|1|1|1|||||||15112012|||17112012|||
044826135|004|1|1|1|||||||02112012|||09112012|||
044826139|004|1|1|1|||||||28052014|||02062014|||
044826141|004|1|1|1||||||||||01122014|||
044826156|004|1|1|1|||||||01102013|||04102013|||
044826202|004|1|1|1|||||||14112012|||06122012|||
044826210|004|1|1|1|||||||12072013|||15072013|||
044826318|004|1|1|1|||||||06082013|||09082013|||
044826327|004|1|1|1|||||||02082013|||07082013|||
044826333|004|1|1|1|||||||01062013|||06062013|||
044826347|004|1|1|1|||||||20062013|||21062013|||
044826366|004|1|1|1|||||||05062013|||08062013|||
044826395|004|1|1|1|||||||23052013|||25052013|||
044826413|004|1|1|1|||||||30092013|||03102013|||
044826421|004|1|1|1|||||||07012014|||21012014|||
044826437|004|1|1|1|||||||03082013|||07082013|||
044826508|004|1|1|1|||||||22082013|||27082013|||
044826572|004|1|1|1|||||||28022013|||02032013|||
044826584|004|1|1|1|||||||22082013|||26082013|||
044826587|004|1|1|1|||||||02082013|||08082013|||
044826588|004|1|1|1|||||||01102013|||07102013|||
044826596|004|1|1|1|||||||20062013|||26062013|||
044826612|004|1|1|1|||||||05082013|||09082013|||
044826614|004|1|1|1|||||||14062014|||16062014|||
044826617|004|1|1|1|||||||28042015|||
044826625|004|1|1|1|||||||02122014|||04122014|||
044826644|004|1|1|1|||||||03092013|||06092013|||
044826663|004|1|1|1|||||||15042014|||29042014|||
044826668|004|1|1|1|||||||20112014|||23112014|||
044826674|004|1|1|1|||||||22082013|||27082013|||
044826696|004|1|1|1|||||||11052013|||15052013|||
044826704|004|1|1|1||||||||||22062013|||
044826721|004|1|1|1|||||||08032013|||11032013|||
044826793|004|1|1|1|||||||20082014|||24082014|||
044826830|004|1|1|1|||||||17012014|||21012014|||
044826841|004|1|1|1|||||||21082013|||23082013|||
044826852|004|1|1|1|||||||21052013|||23052013|||
044826890|004|1|1|1|||||||25112014|||02122014|||
044826896|004|1|1|1|||||||02052013|||07052013|||
044826898|004|1|1|1|||||||12072014|||14072014|||
044826904|004|1|1|1|||||||05092013|||09092013|||
044826933|004|1|1|1|||||||20112013|||03122013|||
044826945|004|1|1|1|||||||20062013|||25062013|||
044826980|004|1|1|1|||||||18112013|||20112013|||
044827025|004|1|1|1|||||||21062013|||25062013|||
044827030|004|1|1|1|||||||19112013|||03122013|||
044827059|004|1|1|1|||||||01082013|||05082013|||
044827090|004|1|1|1|||||||01062013|||
044827093|004|1|1|1||||||||||18112013|||
044827106|004|1|1|1||||||||||11122013|||
044827115|004|1|1|1|||||||17092013|||24092013|||
044827116|004|1|1|1|||||||25112014|||
044827129|004|1|1|1|||||||18112013|||20112013|||
044827152|004|1|1|1|||||||24062013|||25062013|||
044827165|004|1|1|1|||||||30032014|||04042014|||
044827173|004|1|1|1|||||||02102013|||08102013|||
044827174|004|1|1|1|||||||02102013|||08102013|||
044827218|004|1|1|1|||||||18122013|||20122013|||
044827225|004|1|1|1|||||||10082014|||18082014|||
044827274|004|1|1|1||||||||||10072013|||
044827283|004|1|1|1|||||||03092013|||06092013|||
044827296|004|1|1|1|||||||04042014|||07042014|||
044827328|004|1|1|1|||||||03092013|||05092013|||
044827337|004|1|1|1|||||||18092013|||23092013|||
044827340|004|1|1|1|||||||28092013|||02102013|||
044827367|004|1|1|1|||||||03082013|||06082013|||
044827369|004|1|1|1|||||||17072013|||22072013|||
044827427|004|1|1|1|||||||09102013|||11102013|||
044827462|004|1|1|1|||||||24082013|||27082013|||
044827472|004|1|1|1|||||||06092013|||10092013|||
044827478|004|1|1|1|||||||05082013|||07082013|||
044827496|004|1|1|1|||||||27122014|||03012015|||
044827504|004|1|1|1|||||||18032014|||20032014|||
044827522|004|1|1|1|||||||25112013|||02122013|||
044827538|004|1|1|1|||||||03122014|||05122014|||
044827547|004|1|1|1|||||||22082013|||27082013|||
044827549|004|1|1|1|||||||21082013|||24082013|||
044827550|004|1|1|1|||||||17082013|||21082013|||
044827552|004|1|1|1|||||||08102013|||10102013|||
044827553|004|1|1|1|||||||11072014|||13072014|||
044827571|004|1|1|1|||||||27122013|||09012014|||
044827573|004|1|1|1|||||||19092013|||24092013|||
044827575|004|1|1|1|||||||23082013|||29082013|||
044827589|004|1|1|1|||||||28102014|||03112014|||
044827600|004|1|1|1|||||||18012014|||23012014|||
044827602|004|1|1|1|||||||30032014|||02042014|||
044827645|004|1|1|1|||||||27082013|||30082013|||
044827647|004|1|1|1|||||||18092013|||23092013|||
044827650|004|1|1|1||||||||||27052014|||
044827653|004|1|1|1|||||||04092013|||11092013|||
044827654|004|1|1|1|||||||24082013|||28082013|||
044827661|004|1|1|1|||||||13092013|||16092013|||
044827668|004|1|1|1|||||||14072014|||17072014|||
044827671|004|1|1|1|||||||22092014|||25092014|||
044827685|004|1|1|1|||||||16112014|||18112014|||
044827687|004|1|1|1|||||||23082013|||26082013|||
044827694|004|1|1|1|||||||28092013|||02102013|||
044827696|004|1|1|1|||||||06042014|||10042014|||
044827697|004|1|1|1|||||||03092013|||09092013|||
044827698|004|1|1|1|||||||17032014|||21032014|||
044827705|004|1|1|1|||||||03092013|||05092013|||
044827710|004|1|1|1|||||||26102013|||05112013|||
044827712|004|1|1|1|||||||30032014|||10042014|||
044827713|004|1|1|1|||||||19032014|||24032014|||
044827719|004|1|1|1||||||||||10092013|||
044827721|004|1|1|1|||||||28102013|||11112013|||
044827744|004|1|1|1|||||||16062014|||20062014|||
044827762|004|1|1|1|||||||06092013|||10092013|||
044827769|004|1|1|1|||||||08072014|||13072014|||
044827795|004|1|1|1|||||||18092013|||21092013|||
044827799|004|1|1|1||||||||||28092013|||
044827811|004|1|1|1|||||||18082014|||20082014|||
044827812|004|1|1|1|||||||01102013|||03102013|||
044827825|004|1|1|1||||||||||10102013|||
044827866|004|1|1|1|||||||19032014|||21032014|||
044827871|004|1|1|1||||||||||10102013|||
044827930|004|1|1|1|||||||23092014|||04102014|||
044827948|004|1|1|1|||||||06112013|||11112013|||
044827964|004|1|1|1|||||||22042014|||26042014|||
044828003|004|1|1|1|||||||21012014|||26012014|||
044828010|004|1|1|1|||||||02012015|||05012015|||
044828021|004|1|1|1|||||||10042014|||15042014|||
044828058|004|1|1|1|||||||05012014|||10012014|||
044828059|004|1|1|1|||||||02052014|||06052014|||
044828068|004|1|1|1||||||||||15072014|||
044828072|004|1|1|1|||||||19032014|||21032014|||
044828076|004|1|1|1|||||||18122014|||22122014|||
044828088|004|1|1|1||||||||||07072014|||
044828090|004|1|1|1|||||||28052014|||06062014|||
044828116|004|1|1|1||||||||||14032014|||
044828120|004|1|1|1|||||||03052015|||
044828134|004|1|1|1|||||||30042014|||02052014|||
044828168|004|1|1|1|||||||29112014|||01122014|||
044828174|004|1|1|1|||||||24032014|||27032014|||
044828181|004|1|1|1|||||||22012014|||26012014|||
044828260|004|1|1|1|||||||20032014|||24032014|||
044828261|004|1|1|1|||||||21012014|||24012014|||
044828266|004|1|1|1|||||||17062014|||19062014|||
044828270|004|1|1|1|||||||28012014|||31012014|||
044828329|004|1|1|1|||||||09042014|||14042014|||
044828330|004|1|1|1|||||||14042014|||16042014|||
044828333|004|1|1|1|||||||12072014|||14072014|||
044828484|004|1|1|1|||||||06062014|||13062014|||
044828523|004|1|1|1|||||||19042015|||
044828527|004|1|1|1|||||||04012015|||21012015|||
044828538|004|1|1|1|||||||10042014|||21042014|||
044828579|004|1|1|1|||||||20032014|||25032014|||
044828588|004|1|1|1|||||||14122014|||17122014|||
044828594|004|1|1|1|||||||05052014|||07052014|||
044828596|004|1|1|1|||||||12072014|||15072014|||
044828600|004|1|1|1|||||||27032015|||02042015|||
044828608|004|1|1|1|||||||10042014|||15042014|||
044828625|004|1|1|1|||||||04042014|||09042014|||
044828637|004|1|1|1|||||||23052014|||03112014|||
044828639|004|1|1|1|||||||13042015|||15042015|||
044828640|004|1|1|1|||||||11112014|||13112014|||
044828652|004|1|1|1|||||||09122014|||
044828666|004|1|1|1|||||||24082014|||29082014|||
044828684|004|1|1|1|||||||01072014|||05072014|||
044828685|004|1|1|1|||||||03122014|||07122014|||
044828793|004|1|1|1|||||||05082014|||15082014|||
044828867|004|1|1|1||||||||||25062014|||
